sdss_name_j,sdss_name,fitsname,zqso,zabs,snr_m_3934,snr_m_3969,snr_3934_center,snr_3969_center,ew1,ew2,drift1,drift2,fwhm1,fwhm2,ew1_err,ew2_err,FWHM1,FWHM2,RA_j,DEC_j,PLATE_j,FIBER_j,MJD_j
SDSS J013247.77+152548.7,SDSS J013247.77+152548.7,spec-5137-55833-0320.fits,2.157999992,1.112591267,3.733794998,4.088898439,3.809436551,4.088898439,0.684550571,0.684208241,0.291890788,-0.709493836,1.40616837,1.051057415,0.183339088,0.167333146,1.850955427,0.828516257,23.19904537,15.43020794,5137,320,55833
SDSS J144104.92+044348.5,SDSS J144104.92+044348.5,spSpec-52026-0587-329.fit,1.11512804,1.038772941,3.566312566,4.265882475,3.48418618,4.215715913,0.794532986,0.689693921,-0.302048869,0.479826911,2.437547407,2.173328936,0.222788376,0.161676728,1.969322941,3.048172848,220.270489,4.730135,587,329,52026
SDSS J170639.17+222930.2,SDSS J170639.17+222930.2,spSpec-53177-1689-423.fit,1.928676963,1.073762178,3.495267352,2.1531062,3.490675801,2.153106198,0.636268141,0.411490929,-0.100280133,0.82377071,2.064365933,1.958034503,0.182037045,0.191115018,2.295303892,2.138655206,256.663228,22.491727,1689,423,53177
SDSS J171918.28+320112.1,SDSS J171918.28+320112.1,spec-4998-55722-0236.fits,2.381000042,1.031744242,5.499163925,2.451847875,5.499163925,2.451847875,0.812165206,0.268060528,0.019697736,0.099454646,1.413307434,1.489876007,0.147688852,0.10933,3.729757284,3.306253687,259.8261615,32.02002349,4998,236,55722
SDSS J140446.29+062340.3,SDSS J140446.29+062340.3,spSpec-53491-1824-231.fit,1.185156941,0.451495111,2.704480234,2.859893707,2.704480233,2.859893707,0.458152089,0.458066892,-0.1366603,0.241656825,2.036821405,1.790868075,0.169404858,0.160169202,1.234419493,1.517150529,211.192855,6.394517,1824,231,53491
SDSS J100048.40+205631.0,SDSS J100048.40+205631.0,spSpec-53737-2364-305.fit,1.913738966,0.896996319,4.559434442,4.118952763,4.53073007,4.118952765,0.951643957,0.567709465,-0.092733442,-0.113973226,1.982480509,0.849400725,0.208719737,0.137828593,1.16440193,1.33921648,150.201683,20.941953,2364,305,53737
SDSS J021730.95-041823.7,SDSS J021730.95-041823.7,spec-7236-56605-0566.fits,2.318000078,1.029499054,2.528709119,2.013639084,2.665027407,2.095957141,0.86518629,0.574151337,-0.423648214,1.607086677,2.63551654,2.549204673,0.342145439,0.285131204,1.413307434,1.489876007,34.37894211,-4.306572095,7236,566,56605
SDSS J120639.86+025308.3,SDSS J120639.86+025308.3,spSpec-52024-0517-466.fit,2.519207001,1.089374661,3.055604534,2.777031653,3.026717134,2.777031649,0.291222155,0.300613941,0.172794092,-0.569444576,1.391017562,0.849303262,0.095307541,0.108250095,1.553685478,1.137018626,181.66607,2.885642,517,466,52024
SDSS J102207.32+004800.5,SDSS J102207.32+004800.5,spSpec-51883-0271-603.fit,2.110451937,0.988292158,5.513277557,6.177624645,5.513277558,6.191692882,1.041471357,1.417904621,-0.773752571,-0.184017092,1.312823904,1.932436446,0.188902399,0.229522624,1.687513888,1.563225133,155.530507,0.800132,271,603,51883
SDSS J143328.89+272551.2,SDSS J143328.89+272551.2,spSpec-53876-2134-074.fit,2.102413893,0.950407565,3.240807989,2.808321544,3.253232858,2.808321542,0.744463102,0.579322501,0.799734911,0.306139865,2.164797977,2.129080884,0.229715276,0.20628781,2.581802854,1.49141743,218.370395,27.430876,2134,74,53876
SDSS J091834.14+593533.6,SDSS J091834.14+593533.6,spec-5712-56602-0279.fits,1.950000048,0.938068032,4.390202847,6.105106065,4.390202848,6.105106066,0.726570124,0.909820496,0.078030513,-0.125843773,1.864599148,2.424943765,0.165498076,0.149026157,2.078565896,2.001940898,139.6422324,59.592658,5712,279,56602
SDSS J143959.28+080849.9,SDSS J143959.28+080849.9,spSpec-53903-1813-195.fit,0.780026019,0.612217247,2.534542982,2.241190994,2.562647238,2.202563807,0.37351517,0.461054332,-0.801217456,-1.046399655,1.917466401,2.694303172,0.147369831,0.205718448,1.734299254,1.540117704,219.996995,8.147197,1813,195,53903
SDSS J112602.82+003418.2,SDSS J112602.82+003418.2,spSpec-51614-0281-432.fit,1.792649984,0.862940907,3.872536686,4.524670659,3.872536694,4.524670662,0.240912477,0.401738192,0.859974338,-0.198769018,1.361268993,1.598378126,0.062210509,0.088788383,1.54399915,2.989066042,171.511733,0.571731,281,432,51614
SDSS J234444.00+153002.2,SDSS J234444.00+153002.2,spec-6138-56598-0226.fits,2.628999949,1.368575931,4.045462681,7.036121918,4.045462681,7.036121918,1.096242925,1.259883758,-0.111058442,0.563739743,1.497142427,2.213019583,0.270980852,0.179059399,2.60274504,2.11808372,356.1833244,15.50060804,6138,226,56598
SDSS J123622.60+221834.9,SDSS J123622.60+221834.9,spec-5985-56089-0636.fits,1.863000035,1.301253676,4.372738672,4.216706411,4.306614528,4.094505295,0.48121327,0.484522869,-0.467699318,-0.661321342,2.082610633,2.492378947,0.110048486,0.114905526,2.744495738,1.434538987,189.0941767,22.30968975,5985,636,56089
SDSS J233358.34+131537.7,SDSS J233358.34+131537.7,spec-6149-56194-0760.fits,2.480999947,1.328016639,3.949131483,2.240920291,3.963081685,2.235960935,1.246401342,0.277302213,-0.229901371,0.172142102,3.435135561,1.483256309,0.31561404,0.123744791,1.762089208,3.567777874,353.4931034,13.26045854,6149,760,56194
SDSS J144123.80+101809.6,SDSS J144123.80+101809.6,spSpec-53535-1711-512.fit,1.677855968,0.835848868,2.991031327,2.556698459,2.975384846,2.556698458,0.499669339,0.386529924,1.662943677,1.051493373,2.005451054,1.310797852,0.16705587,0.151183227,3.114572369,2.183193471,220.349154,10.302668,1711,512,53535
SDSS J144330.63+231408.8,SDSS J144330.63+231408.8,spec-6016-56073-0076.fits,1.93900001,1.057779312,2.656956873,3.700314435,2.603238364,3.700314435,0.20195935,0.318551999,0.167808882,-0.307753914,1.58794729,1.821652661,0.076011527,0.086087819,2.621969491,3.12789529,220.8776066,23.23578241,6016,76,56073
SDSS J080149.77+102231.4,SDSS J080149.77+102231.4,spSpec-54139-2419-373.fit,0.966063976,0.697538435,3.91482149,3.904887452,3.914821486,3.904887452,0.482425297,0.44705826,0.465550324,-0.494108606,1.67981603,1.639937455,0.123230471,0.114486849,2.403468283,3.398224548,120.457374,10.375383,2419,373,54139
SDSS J160456.52+163626.0,SDSS J160456.52+163626.0,spec-3925-55338-0122.fits,2.410000086,1.358813405,2.577907224,3.124818139,2.674092047,3.167094744,0.857147577,0.926368428,0.712209887,-2.489263574,4.903611492,3.039367996,0.33249745,0.296455149,3.152941024,2.144943625,241.2355084,16.60720959,3925,122,55338
SDSS J231459.88+225500.9,SDSS J231459.88+225500.9,spec-6114-56209-0547.fits,2.394999981,1.364953756,2.859226605,2.535975235,2.859226605,2.535975235,0.785969739,0.814163124,-0.341089231,-0.408528561,1.263275446,1.365226776,0.274888929,0.321045377,3.921037633,1.513325135,348.7495154,22.91692596,6114,547,56209
SDSS J004455.03-042101.1,SDSS J004455.03-042101.1,spec-7041-56569-0645.fits,2.352999926,0.96294862,3.958418504,2.144305045,4.019170703,2.110028685,0.864864459,0.438831202,1.303827417,0.746794846,2.230019985,1.805320247,0.218487373,0.204649615,2.198566072,1.860309293,11.22928756,-4.350312982,7041,645,56569
SDSS J162623.07+415549.9,SDSS J162623.07+415549.9,spec-6045-56072-0750.fits,1.875,1.055406094,2.967957197,2.411184047,2.884937121,2.398904344,0.270215994,0.296417823,1.064235565,1.192074293,2.109583021,2.396342659,0.091044438,0.122934549,2.519023256,1.412067874,246.5961296,41.93052294,6045,750,56072
SDSS J022647.43+001254.4,SDSS J022647.43+001254.4,spec-6370-56238-0688.fits,2.148000002,1.357154012,5.782847267,3.634523635,5.707656441,3.56958276,0.888265861,0.563793749,0.348181615,0.318182935,2.581802854,1.49141743,0.153603549,0.155121773,1.969981109,2.344709874,36.69761068,0.215123179,6370,688,56238
SDSS J152309.81+071947.5,SDSS J152309.81+071947.5,spSpec-54540-1819-353.fit,1.894363999,1.280522704,2.546708746,3.297514151,2.569991122,3.29751415,0.391287176,0.28263181,0.028718904,-0.720775976,1.817520922,0.849417553,0.153644258,0.085710568,2.71951515,2.071226373,230.790856,7.32987,1819,353,54540
SDSS J084727.25+173342.2,SDSS J084727.25+173342.2,spec-5286-56225-0914.fits,2.296999931,1.292493224,3.279963938,2.779010007,3.262251793,2.88468173,0.299140187,0.326238511,0.059217879,-1.854207112,1.40110405,1.3828129,0.091202279,0.117393788,2.479335768,3.137178182,131.8635328,17.56171021,5286,914,56225
SDSS J105026.20+145234.9,SDSS J105026.20+145234.9,spSpec-53357-1749-610.fit,0.934260011,0.763696432,3.213526907,2.281011032,3.164079382,2.28101104,0.285287607,0.112554534,-0.0107657,0.197962278,1.630736443,0.892739888,0.088777102,0.049344143,2.413810861,2.722139389,162.609183,14.876366,1749,610,53357
SDSS J144211.62+613305.0,SDSS J144211.62+613305.0,spec-6983-56447-0388.fits,1.371999979,1.101757407,5.543018549,2.277509345,5.543018549,2.277509345,0.60078352,0.543352728,-0.037440534,1.331314004,1.553685478,1.137018626,0.108385623,0.238573215,3.159137064,2.085822696,220.5484138,61.55137786,6983,388,56447
SDSS J131532.82+523358.0,SDSS J131532.82+523358.0,spec-6759-56416-0012.fits,1.488999963,0.948398769,4.091131954,2.086970765,4.138355143,2.095249465,0.723510689,0.177823232,-0.521972603,0.055766367,2.780722515,1.390780834,0.176848534,0.085206384,3.223397285,1.44105122,198.886759,52.56610334,6759,12,56416
SDSS J083408.63+123836.5,SDSS J083408.63+123836.5,spec-4507-55564-0727.fits,2.746999979,1.393938303,3.316466133,3.144887939,3.316466136,3.144887939,0.469535502,0.350800729,0.713125913,0.894318703,1.962883227,1.316085679,0.141577053,0.111546337,3.480705633,1.508328374,128.535964,12.64348335,4507,727,55564
SDSS J123616.79+673931.6,SDSS J123616.79+673931.6,spSpec-51915-0494-519.fit,1.76078403,0.754193366,3.30527997,5.454308531,3.305279969,5.512978009,0.316775324,0.421007013,-0.204426701,0.73940427,3.278372211,2.961169271,0.095839181,0.077187972,2.735110319,2.807356954,189.069961,67.65878,494,519,51915
SDSS J092133.90+332515.9,SDSS J092133.90+332515.9,spSpec-54550-2961-508.fit,1.83576405,0.723167598,3.992847307,2.665275005,3.991508977,2.665275006,1.146567039,0.440882248,1.201816386,1.397818464,3.204236389,1.646355827,0.287155243,0.16541717,3.38030437,0.866450359,140.391231,33.421077,2961,508,54550
SDSS J122351.69-032205.2,SDSS J122351.69-032205.2,spSpec-51993-0334-287.fit,1.649793029,0.817606568,3.959935647,2.870188549,3.959935645,2.870188549,0.377065356,0.379764552,-0.037392534,0.637325356,1.122823485,1.764882331,0.095220072,0.132313451,4.323515701,5.37540968,185.965363,-3.368101,334,287,51993
SDSS J091033.56+432722.6,SDSS J091033.56+432722.6,spSpec-52294-0831-636.fit,2.245307922,0.845724821,2.911366405,5.391844233,2.911366405,5.391844229,0.321017886,0.491306012,0.073920545,-0.118217955,1.891890797,1.208350597,0.11026365,0.091120216,3.184125211,2.731936955,137.639841,43.456288,831,636,52294
SDSS J084920.41+545358.0,SDSS J084920.41+545358.0,spSpec-51900-0448-293.fit,1.824938059,0.65030098,2.882620068,3.094934006,2.882620065,3.087856689,0.421095567,0.53222515,-0.030839749,-1.962479365,1.516138215,1.536217161,0.146080842,0.171966559,1.972715042,1.516271208,132.335032,54.899454,448,293,51900
SDSS J092805.82+564305.4,SDSS J092805.82+564305.4,spSpec-51908-0451-593.fit,1.950124979,0.761803091,2.541863688,2.84673054,2.50263858,2.823287756,0.4019647,0.523008964,0.250649622,0.012911094,2.300175231,2.639032581,0.158137787,0.18372268,2.725611263,2.262987746,142.024245,56.71818,451,593,51908
SDSS J111949.30+233249.1,SDSS J111949.30+233249.1,spSpec-54115-2493-077.fit,1.626001,1.108174801,2.607593106,3.152580804,2.655191909,3.09923157,0.416124215,0.266182963,0.767321854,-1.404521588,2.366496093,1.529981363,0.159581729,0.084433352,2.142054737,2.848785786,169.955437,23.546976,2493,77,54115
SDSS J221140.95+212239.1,SDSS J221140.95+212239.1,spSpec-53638-2260-158.fit,2.286634922,1.037853956,5.032233046,2.775015889,5.085773334,2.775015885,0.683498816,0.235418266,-0.482871737,-0.317641274,1.748838014,1.293105026,0.135824158,0.084834926,1.858650602,1.627766164,332.920606,21.377532,2260,158,53638
SDSS J143328.90+272551.1,SDSS J143328.90+272551.1,spec-6018-56067-0158.fits,2.105000019,0.950321734,5.917406199,4.644209691,5.882057265,4.644209691,1.068186109,0.469599922,0.922454764,1.216459524,2.744495738,1.434538987,0.180515934,0.101115142,2.241796056,1.268501437,218.3704047,27.43086641,6018,158,56067
SDSS J075930.55+304835.9,SDSS J075930.55+304835.9,spec-3752-55236-0986.fits,2.196000099,0.857753694,3.932321471,4.052397036,3.861438463,4.089395527,0.573470245,0.972028147,0.436629141,-1.964913542,1.972259624,2.316348984,0.145835036,0.239864983,2.209036718,1.626010209,119.8772844,30.80998506,3752,986,55236
SDSS J162442.21+625931.7,SDSS J162442.21+625931.7,spSpec-54205-2560-477.fit,1.715922952,0.770675659,10.94035155,6.794302839,10.94035155,6.794302841,0.824911939,0.470845529,-0.546337229,-0.565944908,2.384785925,2.150755101,0.075400862,0.06930005,2.300175231,2.639032581,246.175863,62.992129,2560,477,54205
SDSS J021119.87+121034.9,SDSS J021119.87+121034.9,spSpec-51883-0428-135.fit,2.071363926,0.928801417,3.853049184,3.33276554,3.80838015,3.331247563,0.388457386,0.339347804,0.397539139,-0.033427009,1.693246311,1.569413842,0.100818175,0.101821685,2.452358228,2.144891538,32.832791,12.176362,428,135,51883
SDSS J225741.39+241509.6,SDSS J225741.39+241509.6,spec-6588-56536-0296.fits,2.329999924,0.89969039,2.773404402,5.446795843,2.782942326,5.446795843,0.413283465,0.582145075,0.221151526,0.773320826,1.581048247,1.447456136,0.149016661,0.106878446,2.301630261,2.91601764,344.4224777,24.25267963,6588,296,56536
SDSS J105725.42+021426.7,SDSS J105725.42+021426.7,spec-4732-55648-0290.fits,1.434999943,0.400703609,2.968031126,2.793792735,2.95576001,2.793792735,0.140093982,0.160505981,-0.021652669,0.246141676,1.43659691,1.764861829,0.047200981,0.057450926,2.42559025,1.670680548,164.3559119,2.240740905,4732,290,55648
SDSS J160835.75+511901.0,SDSS J160835.75+511901.0,spec-6716-56401-0017.fits,2.638000011,1.226589322,3.632007933,3.04924677,3.632007933,3.04924677,0.64641753,0.615216883,0.548277865,0.336008113,1.510874687,1.751735425,0.177978006,0.20176028,2.272303105,1.446857901,242.1489755,51.31694734,6716,17,56401
SDSS J150829.05+133704.9,SDSS J150829.05+133704.9,spSpec-54533-2752-343.fit,1.42058301,0.640024006,3.465859023,3.742437067,3.456726989,3.742437064,0.685537419,0.311423581,-0.227495185,-0.865208512,2.110073891,0.849386642,0.19779726,0.083214113,2.526050541,2.150204517,227.12105,13.618021,2752,343,54533
SDSS J115502.89+190205.8,SDSS J115502.89+190205.8,spec-5881-56038-0890.fits,2.286000013,1.373086452,3.023348284,2.250667703,3.215803906,2.32056109,0.731951853,0.385402058,0.295904113,-0.259157982,1.680757841,1.321549647,0.242099746,0.171238987,1.917466401,2.694303172,178.7620617,19.03493173,5881,890,56038
SDSS J141600.50+374923.1,SDSS J141600.50+374923.1,spSpec-53084-1380-252.fit,1.853997946,0.836611152,3.431207864,3.189475298,3.431207864,3.287425575,0.798980451,0.608060054,-0.490314975,-0.288126694,2.893929852,1.505284337,0.232856907,0.190645795,,,214.002097,37.823078,1380,252,53084
SDSS J155424.42+140048.5,SDSS J155424.42+140048.5,spec-4900-55739-0980.fits,1.529999971,1.322198033,2.96857071,3.485797692,2.96857071,3.447204255,0.104769284,0.200933309,0.769247493,-0.119221558,1.192279232,2.004282823,0.035292838,0.057643423,2.86635905,1.647445313,238.6017338,14.01347697,4900,980,55739
SDSS J133615.79+495529.1,SDSS J133615.79+495529.1,spSpec-53433-1668-013.fit,1.499042034,0.572001398,3.382809414,4.276527032,3.368432862,4.283599234,0.228361426,0.421657809,0.49659809,-1.292827395,1.596807362,2.22593373,0.067506442,0.098598186,1.566462397,1.431319462,204.065795,49.92474,1668,13,53433
SDSS J093801.19+090004.4,SDSS J093801.19+090004.4,spec-5314-55952-0845.fits,2.160000086,0.85611105,3.177598937,2.001026213,3.177598938,2.001026206,0.406057559,0.161351155,0.75412085,0.246854133,3.104259524,1.611725191,0.127787542,0.080634204,1.53368068,1.634172104,144.5049455,9.001218663,5314,845,55952
SDSS J225022.12+131431.1,SDSS J225022.12+131431.1,spec-5045-56181-0189.fits,1.202999949,0.656680763,4.565431406,3.033956888,4.5604406,3.051665001,0.419036078,0.174962742,-0.033059384,0.731225934,3.630201198,2.155879324,0.091784552,0.05766817,3.46416595,1.500540279,342.5921472,13.24197003,5045,189,56181
SDSS J102705.15+235058.1,SDSS J102705.15+235058.1,spec-6464-56309-0331.fits,1.84800005,1.018225908,3.588556492,4.988245884,3.588556494,5.384634062,0.579691823,0.848761312,-0.008788779,0.907557256,3.199717681,3.299077235,0.161538999,0.17015226,2.668942849,2.004691593,156.771467,23.84946437,6464,331,56309
SDSS J163215.22-003340.5,SDSS J163215.22-003340.5,spSpec-51696-0348-270.fit,1.567206025,0.818766594,4.680382657,5.269721415,4.68038265,5.301567066,0.277346688,0.681550995,0.109039325,0.292335417,1.917975017,4.203783169,0.059257268,0.129333401,2.002318703,2.798274146,248.063397,-0.561253,348,270,51696
SDSS J142232.20+483932.4,SDSS J142232.20+483932.4,spec-6747-56388-0276.fits,1.003999949,0.878605664,3.920744533,3.409464896,3.920744533,3.409464896,1.234758339,0.740796069,0.480951548,0.149255935,2.235651846,2.145219837,0.314929557,0.217276344,2.534395837,1.602465214,215.6341569,48.65900506,6747,276,56388
SDSS J211203.77+002940.3,SDSS J211203.77+002940.3,spec-5141-55746-0379.fits,2.088000059,0.800884247,3.045496483,2.522083822,3.061081287,2.533607244,0.487008697,0.499099676,-1.290129779,-1.770188135,1.934079062,2.549298085,0.159911101,0.197891787,1.657545022,1.560983427,318.0156998,0.494540344,5141,379,55746
SDSS J115607.85+145340.7,SDSS J115607.85+145340.7,spSpec-53415-1762-633.fit,1.592978001,1.140443444,3.920141507,3.459350672,4.586308398,3.459350673,1.192905821,0.967380588,1.301134528,-0.316703898,2.951942024,2.078997863,0.304301725,0.279642245,2.366496093,1.529981363,179.032717,14.894646,1762,633,53415
SDSS J173120.66+342320.5,SDSS J173120.66+342320.5,spSpec-54623-2262-419.fit,1.923408985,0.670895338,4.492747517,3.807865921,4.410469449,3.807865922,0.897463015,0.705601303,0.92595906,1.643823341,2.446155737,2.53163177,0.199758168,0.185300984,2.417481703,2.688668032,262.836078,34.389026,2262,419,54623
SDSS J085417.62+532735.3,SDSS J085417.62+532735.3,spSpec-51900-0449-273.fit,2.421566963,1.210595012,3.807457353,2.560045039,3.807457349,2.560045041,0.192786806,0.285781823,-0.218538583,-0.71500407,1.393731148,1.750261224,0.050634003,0.111631561,2.439020055,1.134883473,133.573396,53.459795,449,273,51900
SDSS J105256.25+315246.9,SDSS J105256.25+315246.9,spSpec-53711-2026-168.fit,2.12550211,1.105953217,2.640129088,3.352227295,2.661673749,3.474678748,0.723655679,0.818040905,0.24791896,-0.20206155,2.634534942,2.890168156,0.274098597,0.244029069,2.688009818,1.32404318,163.234367,31.879703,2026,168,53711
SDSS J005906.72+144320.5,SDSS J005906.72+144320.5,spSpec-51871-0420-039.fit,1.683138967,0.567498863,3.375297612,3.320471427,3.367414966,3.329315458,0.434037385,0.247178119,0.372951875,1.603476874,2.212643771,1.439311266,0.12859233,0.07444067,2.634534942,2.890168156,14.777982,14.722374,420,39,51871
SDSS J123510.14+484038.1,SDSS J123510.14+484038.1,spec-6670-56389-0268.fits,1.514999986,1.394501209,2.84609315,5.177769093,2.766746549,5.479018789,0.30970741,0.504844223,-1.174261791,-0.856061568,1.771829838,1.232953038,0.108818438,0.097502267,2.193252152,2.659246521,188.7922461,48.67725166,6670,268,56389
SDSS J114854.68+243448.0,SDSS J114854.68+243448.0,spSpec-53882-2514-307.fit,1.502392054,0.713487804,2.776478989,3.101798335,2.77647899,3.101798333,0.350353738,0.328505826,0.973376276,0.664469049,2.043383187,1.772642085,0.126186346,0.105908183,2.683375457,2.31283024,177.227815,24.580007,2514,307,53882
SDSS J104246.52+230352.8,SDSS J104246.52+230352.8,spec-6426-56334-0766.fits,1.297999978,0.591597915,2.544000503,2.48417862,2.544000503,2.4726626,0.366762039,0.404995808,-0.68549514,0.588058043,1.939016744,2.607651096,0.14416744,0.163030068,2.036821405,1.790868075,160.6938281,23.06467502,6426,766,56334
SDSS J213155.16+003917.4,SDSS J213155.16+003917.4,spec-5143-55828-0058.fits,1.488000035,0.780614078,6.46843578,2.158178446,6.525067561,2.152044738,0.521580407,0.116958468,-1.121064289,1.051126204,2.519023256,1.412067874,0.080634704,0.054193141,1.914784152,1.982685528,322.9798406,0.654831436,5143,58,55828
SDSS J065412.59+283007.2,SDSS J065412.59+283007.2,spSpec-54199-2694-612.fit,1.633589029,0.62970227,8.748665521,6.32066813,8.739388364,6.320668126,1.531314192,0.861861933,0.879264052,0.405833963,3.746453706,2.54935556,0.175034031,0.136356144,1.992664828,1.923274968,103.552438,28.50201,2694,612,54199
SDSS J074804.07+434138.5,SDSS J074804.07+434138.5,spSpec-51885-0434-340.fit,1.844923973,0.898034334,3.265800388,2.27126355,3.319877241,2.271263553,0.58166346,0.269591221,-0.032024572,0.444284581,2.58785634,1.781122046,0.178107475,0.118696582,1.124448185,0.892510231,117.016964,43.694032,434,340,51885
SDSS J082606.68+092506.9,SDSS J082606.68+092506.9,spSpec-54056-2572-242.fit,1.283144951,0.933887064,2.581743855,2.324840268,2.581743853,2.329176276,0.585681098,0.258458551,-1.097027836,-0.449128899,1.53368068,1.634172104,0.226854844,0.111172606,4.352812789,2.422434273,126.52783,9.418582,2572,242,54056
SDSS J021002.55+030029.2,SDSS J021002.55+030029.2,spec-4266-55486-0296.fits,2.523999929,1.319198132,3.010607777,2.725297417,3.010607779,2.725297417,0.509327516,0.471091691,0.398752327,0.897454797,1.921433659,1.991025888,0.169177639,0.172858818,2.741159184,3.10191985,32.51060832,3.00812342,4266,296,55486
SDSS J085255.78+424452.5,SDSS J085255.78+424452.5,spec-4604-55983-0630.fits,2.08100009,1.101731539,3.186244862,4.773036732,3.186244865,5.274766371,0.578478708,0.947266295,-1.067676718,1.219495962,3.086145649,1.390164405,0.181555007,0.198461975,1.625707067,2.141648515,133.2324277,42.74792572,4604,630,55983
SDSS J032950.01+005714.9,SDSS J032950.01+005714.9,spSpec-51810-0415-340.fit,1.862894058,0.737230897,3.295868266,2.172941282,3.295868264,2.172941279,0.504536016,0.316925671,-1.022193104,-0.755917871,1.610336221,1.89624318,0.153081366,0.145851006,3.46309734,2.275562212,52.458363,0.954133,415,340,51810
SDSS J152517.76+104708.4,SDSS J152517.76+104708.4,spec-5493-56009-0652.fits,1.825999975,1.044504166,3.556888168,2.706412436,3.553045078,2.706412436,0.524929194,0.278607878,0.06628961,-1.302098444,3.577386595,2.390060005,0.147581023,0.102943614,1.945993948,1.775829826,231.3239795,10.78566582,5493,652,56009
SDSS J095857.37+170811.1,SDSS J095857.37+170811.1,spec-5326-56002-0770.fits,2.111000061,1.188426971,3.098653241,2.425182831,3.108557801,2.433869231,0.376447451,0.236669817,1.016590266,0.451237623,3.355105662,2.979394868,0.12148744,0.097588443,1.758198113,2.507701075,149.7390359,17.13640982,5326,770,56002
SDSS J085221.26+563957.6,SDSS J085221.26+563957.6,spSpec-51900-0448-485.fit,1.450662017,0.844431341,2.821487358,2.878271231,2.821487357,2.878271235,0.589177082,0.387152399,-0.000354773,-0.035491903,2.764281596,1.134928659,0.208817906,0.134508657,1.262144438,1.120219259,133.088568,56.666005,448,485,51900
SDSS J141113.47+030117.4,SDSS J141113.47+030117.4,spec-4030-55634-0550.fits,1.356999993,0.90562284,2.626625635,3.798305923,2.506855335,3.650479344,0.119796048,0.261509656,0.282759148,-0.134191464,1.862948902,2.808309391,0.045608345,0.068849024,2.086411661,1.690082436,212.8061296,3.021493982,4030,550,55634
SDSS J142106.87+533745.5,SDSS J142106.87+533745.5,spec-7339-56715-0925.fits,1.861999989,0.851758778,3.558038666,2.064786644,3.558038666,2.057932897,0.117592221,0.061349383,0.155567262,0.333554194,2.189367157,2.041123696,0.033049731,0.029712214,2.043383187,1.772642085,215.2786196,53.62930171,7339,925,56715
SDSS J095324.56+635103.2,SDSS J095324.56+635103.2,spSpec-51943-0487-372.fit,1.314144015,1.238426566,5.003016079,2.261427137,4.935224418,2.261427139,1.024791027,0.305236505,-0.142701544,0.07254106,3.985962769,1.147351547,0.204834646,0.134975167,2.996958111,1.005710112,148.352335,63.850888,487,372,51943
SDSS J083052.08+241059.8,SDSS J083052.08+241059.8,spSpec-53327-1928-142.fit,0.941412985,0.524891913,5.320083037,2.066734415,5.320083041,2.066734428,0.330376384,0.080870105,0.046595129,0.088259434,2.416357327,1.456892857,0.062099855,0.039129413,2.605279597,1.755341814,127.717014,24.183284,1928,142,53327
SDSS J094700.35+261822.2,SDSS J094700.35+261822.2,spSpec-53738-2297-592.fit,1.255041957,0.6158849,2.658752165,2.335950637,2.502301653,2.36093063,0.222872035,0.185563536,1.20200069,0.834536698,1.722896916,1.663607981,0.083825803,0.079438124,1.773048945,2.089127034,146.75145,26.306162,2297,592,53738
SDSS J081925.25+150537.2,SDSS J081925.25+150537.2,spSpec-53714-2270-578.fit,1.731327057,1.142169952,2.802406458,2.92472142,3.00631295,2.924721422,0.258557759,0.183064174,-0.284035523,0.000872841,1.300141406,1.064313382,0.092262762,0.062592004,1.748697859,1.247543456,124.855208,15.093673,2270,578,53714
SDSS J023608.19+005604.1,SDSS J023608.19+005604.1,spec-6781-56274-0791.fits,0.967999995,0.821246207,4.360649454,2.084930381,4.350492514,2.076800546,0.81960793,0.563486076,0.475820405,-0.401180729,2.56428398,3.721663071,0.187955473,0.270266135,2.764281596,1.134928659,39.03410569,0.934464838,6781,791,56274
SDSS J023729.34+011254.0,SDSS J023729.34+011254.0,spec-6781-56274-0823.fits,0.600000024,0.531849623,2.931182067,2.656052097,2.936579917,2.6560521,0.386949151,0.382618411,0.05532045,0.342282177,1.786443948,1.925386026,0.132011299,0.144055311,1.837774321,1.163757902,39.37226591,1.214993764,6781,823,56274
SDSS J134402.25-031012.6,SDSS J134402.25-031012.6,spSpec-52433-0913-241.fit,0.721706986,0.519067287,2.649707154,3.112263151,2.649707156,3.120327179,0.455998374,0.440893454,0.861049309,1.080543496,1.657545022,1.560983427,0.172093876,0.141663295,1.695828899,2.567413154,206.009374,-3.170159,913,241,52433
SDSS J170750.23+230430.1,SDSS J170750.23+230430.1,spec-4177-55688-0044.fits,2.415999889,0.942377031,2.768302906,2.635120638,2.768302906,2.635120638,0.504661128,0.707022604,-0.431522465,-0.77434519,1.602659898,2.761847279,0.182299822,0.26830749,1.723284426,1.076679088,256.9592958,23.07503533,4177,44,55688
SDSS J160932.90+240703.2,SDSS J160932.90+240703.2,spSpec-53520-1657-335.fit,1.205016017,0.76869148,4.990498907,3.882571245,4.919343277,3.882571244,0.731078321,0.332669678,-0.052381872,0.174973752,2.152958807,1.336424922,0.146494035,0.085682826,2.101492314,1.29341015,242.387077,24.117556,1657,335,53520
SDSS J142805.65+171315.8,SDSS J142805.65+171315.8,spec-5464-56035-0698.fits,2.131000042,1.24384582,3.008797428,2.374895134,3.008797428,2.441234807,0.459148169,0.540262228,-1.177256259,-0.655127821,1.665760022,3.018551443,0.152601888,0.227488877,1.545671351,2.229861048,217.0235239,17.22105402,5464,698,56035
